trial,incumbent,candidate,design,resample,n_tasks,horizon_pairs,success_shift,mean_pairs_available,min_pairs_available,method,alpha_scheme,alpha_win,alpha_guard,alpha_harm,delta,min_n,reps,p_deploy,p_harm_stop,p_any_decision,se_p_deploy,se_p_harm,p_deploy_retained_variant,p_win_gate_ever,p_guard_gate_ever,p_harm_gate_ever,stop_pair_q25_given_stop,stop_pair_median_given_stop,stop_pair_q75_given_stop,stop_pair_q25_censored,stop_pair_median_censored,stop_pair_q75_censored,deploy_pair_median,harm_pair_median,mean_frac_arrivals_after_decision,exp_frac_arrivals_saved_from_inferior,exp_frac_of_inferior_exposures_avoided,exp_frac_latency_saved,median_arrivals_started_at_decision_given_stop
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,twosided_equal,0.025,0.025,0.025,0.15,20,20000,0.09845,0.0,0.09845,0.0021066276071009,0.0,0.09845,1.0,0.09845,0.0,220.0,248.0,271.0,,,,248.0,,0.0154409475465313,0.0077288494077834,0.0154600322079068,0.0097615283329292,518.0
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,20000,0.002,0.0,0.002,0.0003159113799786,0.0,0.002,1.0,0.002,0.0,240.75,259.0,276.0,,,,259.0,,0.0002241962774957,0.0001146362098138,0.0002293070290812,0.0001423893466457,538.5
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,20000,0.002,0.0,0.002,0.0003159113799786,0.0,0.002,1.0,0.002,0.0,240.75,259.0,276.0,,,,259.0,,0.0002241962774957,0.0001146362098138,0.0002293070290812,0.0001423893466457,538.5
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,20000,0.05975,0.0,0.05975,0.0016760062276137,0.0,0.05975,1.0,0.05975,0.0,226.0,251.0,271.0,,,,251.0,,0.0085402707275803,0.0042724196277495,0.0085461291281188,0.0054151893510074,523.0
T1,self_test_repair,single_shot,arrival_coin,boot,591,295,none,285.7789,244,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,20000,0.05975,0.0,0.05975,0.0016760062276137,0.0,0.05975,1.0,0.05975,0.0,226.0,251.0,271.0,,,,251.0,,0.0085402707275803,0.0042724196277495,0.0085461291281188,0.0054151893510074,523.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.03,10,20000,0.0545,0.0,0.0545,0.0016051440745303,0.0,0.0545,1.0,0.0545,0.0,128.25,265.0,410.75,,,,265.0,,0.0275201230228471,0.0137707820738137,0.0275472236738971,0.0174648111479075,548.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.03,20,20000,0.05435,0.0,0.05435,0.0016030607833142,0.0,0.05435,1.0,0.05435,0.0,130.0,266.0,411.0,,,,266.0,,0.0273448594024604,0.0136828646748681,0.027371352743648,0.0173529510070883,552.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.05,10,20000,0.16815,0.0,0.16815,0.0026445753676157,0.0,0.1682,1.0,0.1682,0.0,182.0,321.0,445.0,,,,321.0,,0.0739137521968365,0.0369759666080843,0.0739671296264557,0.0469016522583766,666.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.05,20,20000,0.1678,0.0,0.1678,0.0026423773386857,0.0,0.1678,1.0,0.1678,0.0,183.0,322.0,446.0,,,,322.0,,0.0733809314586994,0.0367045694200351,0.0734242237113389,0.0465592316215009,667.5
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.1,10,20000,0.7843,0.0,0.7843,0.0029083802192973,0.0,0.7843,1.0,0.7843,0.0,168.0,277.0,396.0,200.0,339.0,520.0,277.0,,0.3818641476274165,0.190932381370826,0.3819432322739065,0.241876076244896,574.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.1,20,20000,0.78395,0.0,0.78395,0.0029100893242304,0.0,0.78395,1.0,0.78395,0.0,169.0,277.0,397.0,200.0,340.0,521.0,277.0,,0.3811230667838313,0.1905630931458699,0.3812045040536447,0.241411687253976,574.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.15,10,20000,0.99505,0.0,0.99505,0.0004962608940869,0.0,0.99505,1.0,0.99505,0.0,93.0,155.0,233.0,93.0,156.0,234.0,155.0,,0.6803944639718805,0.3401612038664323,0.6804622074376968,0.4309554508125878,324.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,20000,0.99505,0.0,0.99505,0.0004962608940869,0.0,0.99505,1.0,0.99505,0.0,93.0,156.0,233.0,93.0,156.0,234.0,156.0,,0.6792416520210897,0.3395921792618629,0.6793239243704022,0.4302276241268923,325.0
T1,self_test_repair,single_shot,arrival_coin,boot,1138,569,none,555.5385,499,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,20000,0.03205,0.0,0.03205,0.0012454476604819,0.0,0.03205,1.0,0.03205,0.0,149.0,298.0,427.0,,,,298.0,,0.01511190685413,0.0075725395430579,0.0151481912540555,0.0095863852710184,620.0
