n,nb_hat,r1_radius,r1_nb_lo,r1_nb_hi,r2_nb_lo,r2_nb_hi,succ_diff_hat,r1_sd_lo,r1_sd_hi,r2_sd_lo,r2_sd_hi,r2_wr_lo,r2_wr_hi
269,-0.483271375464684,0.19290157978697461,-0.6761729552516587,-0.2903697956777094,-0.6448532342910767,-0.2922605614569107,0.03345724907063197,-0.15944433071634265,0.22635882885760658,-0.10258552542849544,0.16882293818165375,0.18755397541395888,0.5236797531848929
270,-0.4777777777777778,0.19248305381025713,-0.670260831588035,-0.28529472396752065,-0.6399186321430737,-0.28662923839357163,0.037037037037037035,-0.1554460167732201,0.22952009084729416,-0.09909639755884805,0.1724110146363576,0.19132676391980064,0.5308155532313314
271,-0.4797047970479705,0.1920672598073497,-0.6717720568553202,-0.2876375372406208,-0.6413219838344744,-0.28906670966051595,0.03690036900369004,-0.15516689080365967,0.22896762881103974,-0.09873770391809106,0.17179411979618986,0.19038397686660785,0.5278535896435628
272,-0.48161764705882354,0.19165416902179824,-0.6732718160806218,-0.28996347803702527,-0.642714391079019,-0.29148773723008004,0.03676470588235294,-0.1548894631394453,0.2284188749041512,-0.09838159919223366,0.17118160799145699,0.18945045756759965,0.5249243522779976
273,-0.4835164835164835,0.19124375310953554,-0.674760236626019,-0.292272730406948,-0.6440959895377629,-0.29389250016474466,0.03663003663003663,-0.1546137164794989,0.22787378973957217,-0.09802804396047696,0.1705734584576044,0.18852606984921694,0.5220272580509072
274,-0.4781021897810219,0.1908359841314378,-0.6689381739124597,-0.28726620564958416,-0.6392277895207823,-0.2883424606636493,0.040145985401459854,-0.15068999872997793,0.23098196953289765,-0.09459988457443072,0.174097975947126,0.19224972895686646,0.529035905018422
275,-0.4727272727272727,0.1904308345460428,-0.6631581072733155,-0.28229643818122996,-0.6343825091015207,-0.2828442186117172,0.04363636363636364,-0.14679447090967915,0.23406719818240643,-0.0911915136467327,0.1775902339003303,0.19597835785005652,0.5360387941302189
276,-0.4673913043478261,0.19002827720242513,-0.6574195815502513,-0.27736302714540095,-0.6295601118194022,-0.2773969486031844,0.04710144927536232,-0.1429268279270628,0.23712972647778746,-0.08780277882149254,0.18105071075800533,0.19971188042355115,0.5430360200351934
277,-0.4693140794223827,0.18962828533322523,-0.6589423647556079,-0.27968579408915745,-0.6309728648795978,-0.27981274954248425,0.04693140794223827,-0.14269687739098696,0.2365596932754635,-0.08749122858477845,0.18041757728218605,0.19874329349514994,0.540052204201459
278,-0.4712230215827338,0.18923083254782766,-0.6604538541305615,-0.2819921890349062,-0.6323748475356067,-0.2822126270198136,0.04316546762589928,-0.14606536492192837,0.23239630017372695,-0.09136537757280064,0.17682178800912213,0.19778408345608933,0.5371008163823865
279,-0.4731182795698925,0.18883589282568508,-0.6619541723955775,-0.2842823867442074,-0.633766167747077,-0.28459671123694347,0.043010752688172046,-0.14582514013751302,0.23184664551385714,-0.09104365366761402,0.17620738683849252,0.1968341091313113,0.5341813591323037
280,-0.475,0.18844344050978487,-0.6634434405097849,-0.2865565594902151,-0.6351469554007054,-0.2869651533663273,0.039285714285714285,-0.14915772622407059,0.22772915479549916,-0.09486935612346445,0.17264569375131808,0.19589323725435726,0.5312932652092969
281,-0.47686832740213525,0.1880534503002539,-0.6649217777023891,-0.28881487710188136,-0.6365173307389975,-0.2893181257082474,0.03914590747330961,-0.1489075428269443,0.22719935777356348,-0.09453783892227663,0.1720495980193182,0.19496134226519762,0.528436108250005
282,-0.475177304964539,0.18766589724809882,-0.6628432022126378,-0.28751140771644024,-0.6344554386240371,-0.28826240613950904,0.03900709219858156,-0.14865880504951726,0.22667298944668038,-0.094208613830678,0.17145761255676858,0.19496134226519762,0.528436108250005
283,-0.47703180212014135,0.18728075674907807,-0.6643125588692194,-0.2897510453710633,-0.6358187082799501,-0.29059501144995536,0.038869257950530034,-0.14841149879854804,0.2261500146996081,-0.09388168751140363,0.17086968826320903,0.1940382956921386,0.5256093129803107
284,-0.47183098591549294,0.18689800453770267,-0.6587289904531957,-0.2849329813777903,-0.6311195719409995,-0.2852733492011755,0.04225352112676056,-0.1446444834109421,0.22915152566446323,-0.09057582390140481,0.17425702491276696,0.1976725670293474,0.5323709973805846
285,-0.47368421052631576,0.1865176166813623,-0.6602018272076781,-0.28716659384495347,-0.6324857206721053,-0.2875993879217851,0.042105263157894736,-0.14441235352346757,0.22862287983925703,-0.09026350786811427,0.17366387687231366,0.19674145556540207,0.5295372422809367
286,-0.4755244755244755,0.186139569574574,-0.6616640450990495,-0.2893849059499015,-0.633841745399095,-0.28991049038363514,0.04195804195804196,-0.14418152761653205,0.22809761153261596,-0.08995334647752189,0.17307476313797748,0.1958190957593705,0.5267333240220343
287,-0.47038327526132406,0.18576383993335038,-0.6561471151946745,-0.2846194353279737,-0.629189916604072,-0.2846531079828947,0.04529616724738676,-0.1404676726859636,0.23106000718073716,-0.08669032286268494,0.17641426150391742,0.1994246004087113,0.5334164119343844
288,-0.4722222222222222,0.18539040478968402,-0.6576126270119063,-0.28683181743253816,-0.6305486882726352,-0.28695772174331874,0.04513888888888889,-0.14025151590079513,0.23052929367857292,-0.08639432376043665,0.1758201542931298,0.19849438562112393,0.5306058069427858
289,-0.4740484429065744,0.18501924148614615,-0.6590676843927206,-0.2890292014204282,-0.6318974923922531,-0.28924767667859486,0.04498269896193772,-0.14003654252420844,0.23000194044808386,-0.08610032163689292,0.17523002377018387,0.19757282628206427,0.5278244954947359
290,-0.47586206896551725,0.184650327670596,-0.6605123966361133,-0.2912117412949212,-0.6332364476960277,-0.2915231164159445,0.04482758620689655,-0.13982274146369944,0.22947791387749256,-0.08580833930393747,0.17464384909333852,0.1966598063575075,0.5250720101082931
291,-0.47079037800687284,0.18428364129099845,-0.6550740192978712,-0.2865067367158744,-0.6286434660252838,-0.2863365762012521,0.048109965635738834,-0.13617367565525962,0.23239360692673727,-0.08259886877028802,0.17792809204137616,0.2002208267137402,0.5316429663517622
292,-0.4726027397260274,0.1839191605903478,-0.6565219003163751,-0.2886835791356796,-0.6299850921312422,-0.28860575746591777,0.04794520547945205,-0.13597395511089574,0.23186436606979985,-0.08232049245948661,0.17733714668309847,0.1993001700825931,0.5288839579765737
293,-0.46757679180887374,0.18355686410169447,-0.6511336559105683,-0.28401992770717926,-0.6254250864933784,-0.283472300898093,0.051194539249146756,-0.13236232485254773,0.23475140335084121,-0.07914012609488322,0.18058479717160245,0.20284958178977724,0.5354151091964519
294,-0.46938775510204084,0.1831967306432727,-0.6525844857453136,-0.28619102445876815,-0.6267692203424415,-0.2857351741012262,0.05102040816326531,-0.13217632248000738,0.234217138806538,-0.07887507093196013,0.17998928546297302,0.20192144840236798,0.532649862923891
295,-0.4711864406779661,0.1828387393137264,-0.6540251799916925,-0.2883477013642397,-0.6281036977040566,-0.2879839302119563,0.05084745762711865,-0.13199128168660776,0.23368619694084505,-0.07861178103139843,0.17939767190965555,0.2010017961679758,0.5299128993964202
