scenario,rule,event,replicate,first_crossing_runs_per_arm,noncompliant_a,noncompliant_b,u_compliance,variance_estimate,statistic,boundary,statistic_kind
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),0,300,0,1,0.0033333333333332993,1.1111111111111146e-05,-0.006099293065164107,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),4,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),9,600,2,2,0.0,1.109256167686889e-05,-0.009214925379439609,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),21,300,1,5,0.01333333333333342,6.592344853214444e-05,-0.009642636222520044,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),22,500,2,4,0.0040000000000000036,2.388777555110235e-05,-0.009553473067368444,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),34,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),70,1000,5,3,-0.0020000000000000018,7.973973973973868e-06,-0.009842045789582761,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),76,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),94,600,4,8,0.006666666666666599,3.301799295121501e-05,-0.009231653250069308,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),98,700,3,3,0.0,1.2209862485766952e-05,-0.009665051725621219,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),114,350,1,4,0.008571428571428563,4.053564119057395e-05,-0.009291804541536584,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),168,5700,62,34,-0.0049122807017544234,2.9282701802884437e-06,-0.00999461180342152,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),173,9750,113,55,-0.005948717948717985,1.7503975693928282e-06,-0.009981666041512832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),195,1050,7,7,0.0,1.262578116724931e-05,-0.009877460667182897,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),269,250,0,2,0.008000000000000007,3.1871485943775244e-05,-0.008188575646545068,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),281,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),317,1200,8,7,-0.0008333333333333526,1.0359906403484485e-05,-0.00980857266482852,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),320,400,1,1,0.0,1.2499999999999318e-05,-0.009864098319507832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),337,650,4,8,0.006153846153846176,2.8154374960111796e-05,-0.0085221559305462,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),345,3350,37,27,-0.0029850746268657025,5.648710583536534e-06,-0.00987084146198174,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),361,600,3,6,0.0050000000000000044,2.483305509181989e-05,-0.008787672933386828,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),377,250,0,1,0.0040000000000000036,1.600000000000015e-05,-0.007470107132458244,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),397,400,1,1,0.0,1.2499999999999318e-05,-0.009864098319507832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),405,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),417,1750,17,16,-0.0005714285714285561,1.0679922054585018e-05,-0.009791199870873036,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),429,4350,47,29,-0.004137931034482678,3.980243870289249e-06,-0.009987767567807657,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),433,700,3,3,0.0,1.2209862485766952e-05,-0.009665051725621219,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),445,2250,23,19,-0.001777777777777767,8.221816006016433e-06,-0.009944863247429957,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),453,400,2,6,0.010000000000000009,4.9498746867168133e-05,-0.009629059345057134,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),475,1050,8,9,0.0009523809523809268,1.5308824514871054e-05,-0.00992406741374268,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),480,850,4,3,-0.0011764705882353343,9.659236798024332e-06,-0.009785467634695498,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),496,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),516,400,1,1,0.0,1.2499999999999318e-05,-0.009864098319507832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),544,1050,7,8,0.0009523809523809268,1.352070539051343e-05,-0.009269147808960437,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),545,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),561,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),605,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),614,400,1,0,-0.0024999999999999467,6.249999999999659e-06,-0.009474970812014764,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),626,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),669,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),728,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),735,6550,75,42,-0.005038167938931304,2.7012318971125576e-06,-0.009952280559018947,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),737,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),748,800,4,4,0.0,1.2453066332916201e-05,-0.00976865840627761,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),772,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),791,6800,75,40,-0.0051470588235293935,2.4644086933199126e-06,-0.009849324562866168,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),793,600,2,1,-0.0016666666666665941,8.324058616212226e-06,-0.009649250009833505,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),813,1700,15,13,-0.0011764705882352233,9.61404123329212e-06,-0.009915135300747207,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),823,500,2,4,0.0040000000000000036,2.388777555110235e-05,-0.009553473067368444,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),837,750,4,5,0.0013333333333334085,1.592404687731791e-05,-0.00970759669457863,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),876,2500,23,16,-0.0028000000000000247,6.192236894757855e-06,-0.009918377487877744,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),920,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),936,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),939,600,3,5,0.0033333333333332993,2.2101650899647387e-05,-0.009673999527519316,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),942,5500,55,27,-0.005090909090909146,2.6886691644911962e-06,-0.00995255088963191,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),957,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),962,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),995,400,1,0,-0.0024999999999999467,6.249999999999659e-06,-0.009474970812014764,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1013,6500,73,40,-0.00507692307692309,2.6497330950323767e-06,-0.009942165221373051,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1015,400,1,2,0.0025000000000000577,1.8718671679197714e-05,-0.009570906873320888,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1052,250,0,1,0.0040000000000000036,1.600000000000015e-05,-0.007470107132458244,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1053,8650,95,45,-0.00578034682080919,1.854236125431321e-06,-0.009907085456079923,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1059,600,2,1,-0.0016666666666665941,8.324058616212226e-06,-0.009649250009833505,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1073,400,1,1,0.0,1.2499999999999318e-05,-0.009864098319507832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1090,250,0,2,0.008000000000000007,3.1871485943775244e-05,-0.008188575646545068,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1093,1200,8,7,-0.0008333333333333526,1.0359906403484485e-05,-0.00980857266482852,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1095,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1128,250,0,3,0.01200000000000001,4.7614457831325275e-05,-0.007786861082585278,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1142,850,7,10,0.003529411764705892,2.331421864110408e-05,-0.009845520300533237,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1161,650,3,4,0.0015384615384615996,1.650240242156798e-05,-0.009697452459679793,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1162,650,4,7,0.004615384615384577,2.5838568211449513e-05,-0.00944408837916456,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1168,4700,45,22,-0.004893617021276664,3.009520822119961e-06,-0.009998871574161836,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1189,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1193,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1195,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1207,250,0,2,0.008000000000000007,3.1871485943775244e-05,-0.008188575646545068,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1223,350,1,4,0.008571428571428563,4.053564119057395e-05,-0.009291804541536584,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1224,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1229,400,1,2,0.0025000000000000577,1.8718671679197714e-05,-0.009570906873320888,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1252,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1261,350,1,4,0.008571428571428563,4.053564119057395e-05,-0.009291804541536584,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1270,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1277,400,1,2,0.0025000000000000577,1.8718671679197714e-05,-0.009570906873320888,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1296,400,1,1,0.0,1.2499999999999318e-05,-0.009864098319507832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1298,850,5,6,0.0011764705882353343,1.5143400947990853e-05,-0.009602886595935398,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1304,7700,83,40,-0.005584415584415581,2.0562213758159193e-06,-0.009905603394734789,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1314,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1322,1050,9,11,0.0019047619047619646,1.7983221251640138e-05,-0.00988350400793485,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1330,750,3,2,-0.0013333333333332975,8.869900608218352e-06,-0.009573543917459482,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1335,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1338,1000,7,8,0.0010000000000000009,1.490190190190196e-05,-0.009720445096099943,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1344,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1376,250,0,4,0.016000000000000014,6.322891566265071e-05,-0.006801601429349668,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1377,1100,10,12,0.0018181818181818299,1.8014874529060768e-05,-0.009992421236334148,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1381,1200,7,5,-0.0016666666666667052,8.297423779075273e-06,-0.009698963660352215,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1382,250,0,2,0.008000000000000007,3.1871485943775244e-05,-0.008188575646545068,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1397,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1404,1000,6,6,0.0,1.1939939939939825e-05,-0.009596061839180017,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1414,1250,9,8,-0.0008000000000000229,1.0814411529223242e-05,-0.009979828517792829,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1437,700,3,3,0.0,1.2209862485766952e-05,-0.009665051725621219,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1443,150,0,6,0.040000000000000036,0.00025771812080536873,-0.008781701835679015,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1453,700,3,3,0.0,1.2209862485766952e-05,-0.009665051725621219,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1455,850,5,6,0.0011764705882353343,1.5143400947990853e-05,-0.009602886595935398,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1471,1400,11,10,-0.0007142857142857784,1.0641347318055137e-05,-0.009849883567488952,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1490,1100,11,14,0.0027272727272726893,2.044157348152719e-05,-0.009853682413121439,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1509,6350,75,44,-0.004881889763779457,2.922136447517499e-06,-0.009985342830817211,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1511,500,2,5,0.006000000000000005,2.7823647294589207e-05,-0.00862748872100972,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1544,400,1,1,0.0,1.2499999999999318e-05,-0.009864098319507832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1546,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1551,700,5,9,0.005714285714285783,2.830282327523279e-05,-0.009000829813897127,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1568,400,1,3,0.0050000000000000044,2.490601503759342e-05,-0.00892369523836457,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1584,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1601,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1606,1750,17,16,-0.0005714285714285561,1.0679922054585018e-05,-0.009791199870873036,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1611,9900,119,61,-0.005858585858585896,1.818301587179383e-06,-0.009972070603427786,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1642,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1673,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1676,2700,25,17,-0.002962962962963056,5.7169982684233646e-06,-0.009824980876460814,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1678,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1680,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1683,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1684,6050,70,41,-0.004793388429752077,3.003357741118557e-06,-0.009955227545601346,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1687,6700,78,45,-0.004925373134328392,2.7134747554777956e-06,-0.00985600331112626,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1689,850,8,13,0.00588235294117645,2.872013074612497e-05,-0.008962447325830012,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1692,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1716,300,0,1,0.0033333333333332993,1.1111111111111146e-05,-0.006099293065164107,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1719,4000,42,26,-0.0040000000000000036,4.212928232057978e-06,-0.0099949432637748,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1731,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1743,250,0,2,0.008000000000000007,3.1871485943775244e-05,-0.008188575646545068,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1774,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1775,250,0,4,0.016000000000000014,6.322891566265071e-05,-0.006801601429349668,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1796,2450,20,12,-0.0032653061224490187,5.296282394925528e-06,-0.009843067642623639,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1803,1250,9,8,-0.0008000000000000229,1.0814411529223242e-05,-0.009979828517792829,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1806,200,0,1,0.0050000000000000044,2.5000000000000113e-05,-0.009646612185822046,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1809,400,1,1,0.0,1.2499999999999318e-05,-0.009864098319507832,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1820,250,0,3,0.01200000000000001,4.7614457831325275e-05,-0.007786861082585278,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1830,250,0,3,0.01200000000000001,4.7614457831325275e-05,-0.007786861082585278,-0.01,CS lower bound vs threshold
compliance_boundary,allpairs_asympcs_projection_gaussian,false rejection of the component compliance gate (first crossing),1836,750,4,5,0.0013333333333334085,1.592404687731791e-05,-0.00970759669457863,-0.01,CS lower bound vs threshold
