scenario,family,cell_kind,rule,replicates,max_pairs,final_running_net_benefit,final_running_success_diff,final_running_compliance_diff,fixed_gate_conditional_null_every_step,looks_with_running_violation,total_looks,ever_deploy_count,ever_deploy_rate,ever_deploy_lo,ever_deploy_hi,E_running_first_count,E_running_first_rate,E_running_first_lo,E_running_first_hi,E_running_any_count,E_running_any_rate,E_running_any_lo,E_running_any_hi,E_current_first_count,E_current_first_rate,E_current_first_lo,E_current_first_hi,mean_pairs_used,mean_pairs_mcse,mean_executions_used,median_pairs_among_deployments
B3a_alternating_violator,B,drift,win_only_betting,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,39,199,10000,1.0,0.9996160016293234,1.0,68,0.0068,0.005367876155841787,0.008610899836993606,68,0.0068,0.005367876155841787,0.008610899836993606,68,0.0068,0.005367876155841787,0.008610899836993606,2858.125,3.4709542545962777,5716.25,2850.0
B3a_alternating_violator,B,drift,win_only_normal_mixture,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,39,199,10000,1.0,0.9996160016293234,1.0,67,0.0067,0.00527963331754198,0.00849921947496755,67,0.0067,0.00527963331754198,0.00849921947496755,67,0.0067,0.00527963331754198,0.00849921947496755,2855.8,3.425643881082787,5711.6,2850.0
B3a_alternating_violator,B,drift,guarded_betting,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,199,199,37,0.0037,0.002685648037750953,0.005095508744982636,37,0.0037,0.002685648037750953,0.005095508744982636,37,0.0037,0.002685648037750953,0.005095508744982636,37,0.0037,0.002685648037750953,0.005095508744982636,9980.57,3.432462310062714,19961.14,4850.0
B3a_alternating_violator,B,drift,guarded_betting_split,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,199,199,8,0.0008,0.0004054337198968799,0.0015779502533866333,8,0.0008,0.0004054337198968799,0.0015779502533866333,8,0.0008,0.0004054337198968799,0.0015779502533866333,8,0.0008,0.0004054337198968799,0.0015779502533866333,9995.61,1.646078002404003,19991.22,4675.0
B3a_alternating_violator,B,drift,guarded_normal_mixture,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
B3a_alternating_violator,B,drift,guarded_normal_mixture_split,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
B3a_alternating_violator,B,drift,guarded_repeated_wald,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,199,199,2861,0.2861,0.2773256604630573,0.29503861403991816,2861,0.2861,0.2773256604630573,0.29503861403991816,2861,0.2861,0.2773256604630573,0.29503861403991816,2861,0.2861,0.2773256604630573,0.29503861403991816,8060.945,33.47498611945195,16121.89,2650.0
B3a_alternating_violator,B,drift,guarded_group_bonferroni_wald,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,199,199,168,0.0168,0.014460231994417769,0.01951086403100409,168,0.0168,0.014460231994417769,0.01951086403100409,168,0.0168,0.014460231994417769,0.01951086403100409,168,0.0168,0.014460231994417769,0.01951086403100409,9918.4,6.947959700516494,19836.8,5000.0
B3a_alternating_violator,B,drift,guarded_fixed_wald,10000,10000,0.16000000000002268,0.07799999999999253,-0.01000000000000065,False,199,199,495,0.0495,0.04541893986540119,0.05392704266657841,495,0.0495,0.04541893986540119,0.05392704266657841,495,0.0495,0.04541893986540119,0.05392704266657841,495,0.0495,0.04541893986540119,0.05392704266657841,10000.0,0.0,20000.0,10000.0
B3b_cycling_violator,B,drift,win_only_betting,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,50,199,10000,1.0,0.9996160016293234,1.0,26,0.0026,0.0017749883701664527,0.0038070132089826243,33,0.0033,0.002350823409618217,0.004630640571811913,26,0.0026,0.0017749883701664527,0.0038070132089826243,1033.27,2.0744061101915445,2066.54,1000.0
B3b_cycling_violator,B,drift,win_only_normal_mixture,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,50,199,10000,1.0,0.9996160016293234,1.0,21,0.0021,0.0013739917049838345,0.0032083938725359184,26,0.0026,0.0017749883701664527,0.0038070132089826243,21,0.0021,0.0013739917049838345,0.0032083938725359184,1014.675,2.0268669017722933,2029.35,1000.0
B3b_cycling_violator,B,drift,guarded_betting,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,199,199,48,0.0048,0.0036224922338521153,0.006357819752465983,48,0.0048,0.0036224922338521153,0.006357819752465983,48,0.0048,0.0036224922338521153,0.006357819752465983,48,0.0048,0.0036224922338521153,0.006357819752465983,9969.59,4.721532927979975,19939.18,2825.0
B3b_cycling_violator,B,drift,guarded_betting_split,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,199,199,15,0.0015,0.0009092618255931228,0.002473584549971443,15,0.0015,0.0009092618255931228,0.002473584549971443,15,0.0015,0.0009092618255931228,0.002473584549971443,15,0.0015,0.0009092618255931228,0.002473584549971443,9991.275,2.509773383694245,19982.55,2450.0
B3b_cycling_violator,B,drift,guarded_normal_mixture,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
B3b_cycling_violator,B,drift,guarded_normal_mixture_split,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
B3b_cycling_violator,B,drift,guarded_repeated_wald,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,199,199,3189,0.3189,0.30983661521533007,0.32810246899452894,3189,0.3189,0.30983661521533007,0.32810246899452894,3189,0.3189,0.30983661521533007,0.32810246899452894,3189,0.3189,0.30983661521533007,0.32810246899452894,7699.98,37.22222252848425,15399.96,1450.0
B3b_cycling_violator,B,drift,guarded_group_bonferroni_wald,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,199,199,193,0.0193,0.01678232864046499,0.022186847393103493,193,0.0193,0.01678232864046499,0.022186847393103493,193,0.0193,0.01678232864046499,0.022186847393103493,193,0.0193,0.01678232864046499,0.022186847393103493,9902.7,7.918539701232662,19805.4,4000.0
B3b_cycling_violator,B,drift,guarded_fixed_wald,10000,10000,1.1274658984206099e-14,0.13200000000000695,0.007999999999999233,False,199,199,445,0.0445,0.04063039538203104,0.048719427133655326,445,0.0445,0.04063039538203104,0.048719427133655326,445,0.0445,0.04063039538203104,0.048719427133655326,445,0.0445,0.04063039538203104,0.048719427133655326,10000.0,0.0,20000.0,10000.0
C1_unequal_law_null,C,null,win_only_betting,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,95,0.0095,0.00777816669576945,0.011598535705864289,95,0.0095,0.00777816669576945,0.011598535705864289,95,0.0095,0.00777816669576945,0.011598535705864289,95,0.0095,0.00777816669576945,0.011598535705864289,9931.835,7.560266415775404,19863.67,1600.0
C1_unequal_law_null,C,null,win_only_normal_mixture,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,86,0.0086,0.0069694684051106025,0.010607925193590355,86,0.0086,0.0069694684051106025,0.010607925193590355,86,0.0086,0.0069694684051106025,0.010607925193590355,86,0.0086,0.0069694684051106025,0.010607925193590355,9933.75,7.495871780520262,19867.5,1275.0
C1_unequal_law_null,C,null,guarded_betting,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,64,0.0064,0.005015442801028862,0.008163640390503074,64,0.0064,0.005015442801028862,0.008163640390503074,64,0.0064,0.005015442801028862,0.008163640390503074,64,0.0064,0.005015442801028862,0.008163640390503074,9961.995,5.308539064328205,19923.99,2800.0
C1_unequal_law_null,C,null,guarded_betting_split,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,19,0.0019,0.0012167441596287053,0.002965795017239319,19,0.0019,0.0012167441596287053,0.002965795017239319,19,0.0019,0.0012167441596287053,0.002965795017239319,19,0.0019,0.0012167441596287053,0.002965795017239319,9988.535,2.86836719711751,19977.07,2950.0
C1_unequal_law_null,C,null,guarded_normal_mixture,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
C1_unequal_law_null,C,null,guarded_normal_mixture_split,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
C1_unequal_law_null,C,null,guarded_repeated_wald,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,3150,0.315,0.30596816679648997,0.3241739126006603,3150,0.315,0.30596816679648997,0.3241739126006603,3150,0.315,0.30596816679648997,0.3241739126006603,3150,0.315,0.30596816679648997,0.3241739126006603,7477.145,39.45174634788046,14954.29,950.0
C1_unequal_law_null,C,null,guarded_group_bonferroni_wald,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,226,0.0226,0.019865129825443677,0.025701511818878333,226,0.0226,0.019865129825443677,0.025701511818878333,226,0.0226,0.019865129825443677,0.025701511818878333,226,0.0226,0.019865129825443677,0.025701511818878333,9874.1,9.266332553928752,19748.2,4000.0
C1_unequal_law_null,C,null,guarded_fixed_wald,10000,10000,-2.7755575615628914e-17,0.07326944537078128,0.0,True,199,199,520,0.052,0.04781781739856426,0.05652624514156195,520,0.052,0.04781781739856426,0.05652624514156195,520,0.052,0.04781781739856426,0.05652624514156195,520,0.052,0.04781781739856426,0.05652624514156195,10000.0,0.0,20000.0,10000.0
C2_unequal_law_null_tie_heavy,C,null,win_only_betting,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,103,0.0103,0.008500632273877465,0.012475455730363192,103,0.0103,0.008500632273877465,0.012475455730363192,103,0.0103,0.008500632273877465,0.012475455730363192,103,0.0103,0.008500632273877465,0.012475455730363192,9926.26,7.792232750630543,19852.52,1750.0
C2_unequal_law_null_tie_heavy,C,null,win_only_normal_mixture,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
C2_unequal_law_null_tie_heavy,C,null,guarded_betting,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,73,0.0073,0.005810351168746254,0.009168040825718465,73,0.0073,0.005810351168746254,0.009168040825718465,73,0.0073,0.005810351168746254,0.009168040825718465,73,0.0073,0.005810351168746254,0.009168040825718465,9955.695,5.678580958082859,19911.39,3350.0
C2_unequal_law_null_tie_heavy,C,null,guarded_betting_split,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,24,0.0024,0.0016133788093978356,0.0035687763690995114,24,0.0024,0.0016133788093978356,0.0035687763690995114,24,0.0024,0.0016133788093978356,0.0035687763690995114,24,0.0024,0.0016133788093978356,0.0035687763690995114,9987.52,2.890601141631153,19975.04,4750.0
C2_unequal_law_null_tie_heavy,C,null,guarded_normal_mixture,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
C2_unequal_law_null_tie_heavy,C,null,guarded_normal_mixture_split,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,0,0.0,0.0,0.00038399837067659573,10000.0,0.0,20000.0,
C2_unequal_law_null_tie_heavy,C,null,guarded_repeated_wald,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,3212,0.3212,0.3121183532392773,0.3304189645780765,3212,0.3212,0.3121183532392773,0.3304189645780765,3212,0.3212,0.3121183532392773,0.3304189645780765,3212,0.3212,0.3121183532392773,0.3304189645780765,7411.965,40.00588280337656,14823.93,800.0
C2_unequal_law_null_tie_heavy,C,null,guarded_group_bonferroni_wald,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,257,0.0257,0.02277595874247574,0.028988302111948076,257,0.0257,0.02277595874247574,0.028988302111948076,257,0.0257,0.02277595874247574,0.028988302111948076,257,0.0257,0.02277595874247574,0.028988302111948076,9858.2,9.888846039857182,19716.4,4000.0
C2_unequal_law_null_tie_heavy,C,null,guarded_fixed_wald,10000,10000,0.0,0.002917328347063569,0.0,True,199,199,508,0.0508,0.04666599590665272,0.05527898822956311,508,0.0508,0.04666599590665272,0.05527898822956311,508,0.0508,0.04666599590665272,0.05527898822956311,508,0.0508,0.04666599590665272,0.05527898822956311,10000.0,0.0,20000.0,10000.0
